Customer_ID,Age,Gender,State,Education_Level,Annual_Income,Credit_Limit,Avg_Monthly_Spend,Num_Late_Payments,Credit_Utilization_Rate,Employment_Type,Credit_Score
USCUST102465,66,Female,Florida,High School,91300,20358,2224,1,1.31,Retired,398
USCUST102466,24,Female,North Carolina,Bachelor’s Degree,26997,3393,600,0,2.12,Part-Time,300
USCUST102467,58,Female,Florida,High School,57745,11434,1312,4,1.38,Full-Time,300
USCUST102468,39,Female,North Carolina,Associate Degree,46413,9657,978,0,1.22,Full-Time,411
USCUST102469,26,Female,California,Associate Degree,32178,7175,672,2,1.12,Part-Time,365
USCUST102470,54,Male,Texas,Bachelor’s Degree,60153,12866,709,1,0.66,Full-Time,561
USCUST102471,38,Female,North Carolina,Bachelor’s Degree,42518,12719,723,1,0.68,Part-Time,537
USCUST102472,33,Male,Georgia,High School,44822,9468,832,0,1.05,Part-Time,458
USCUST102473,61,Male,New York,Doctorate,71628,15397,1626,1,1.27,Full-Time,391
USCUST102474,43,Male,Pennsylvania,Bachelor’s Degree,54447,14035,759,2,0.65,Full-Time,529
USCUST102475,39,Male,Florida,Bachelor’s Degree,43171,8414,805,1,1.15,Part-Time,398
USCUST102476,65,Female,California,Bachelor’s Degree,77629,25477,1407,3,0.66,Full-Time,518
USCUST102477,31,Male,California,High School,36157,10489,770,1,0.88,Part-Time,471
USCUST102478,21,Female,California,Doctorate,23781,4556,540,2,1.42,Unemployed,300
USCUST102479,44,Female,Pennsylvania,High School,57883,17404,1050,1,0.72,Full-Time,540
USCUST102480,74,Male,New York,Bachelor’s Degree,78522,24427,1448,2,0.71,Retired,535
USCUST102481,27,Male,Texas,Bachelor’s Degree,33210,6406,597,3,1.12,Part-Time,337
USCUST102482,45,Female,Michigan,Master’s Degree,52401,10047,1006,3,1.2,Full-Time,331
USCUST102483,41,Male,California,Associate Degree,50900,11171,1049,0,1.13,Full-Time,442
USCUST102484,35,Female,Pennsylvania,Bachelor’s Degree,40804,7313,1073,2,1.76,Part-Time,300
USCUST102485,21,Male,North Carolina,Bachelor’s Degree,27021,5701,448,4,0.94,Part-Time,354
USCUST102486,32,Female,Texas,High School,35392,8139,995,1,1.47,Part-Time,300
USCUST102487,27,Female,Texas,High School,35525,9776,557,0,0.68,Part-Time,560
USCUST102488,35,Male,Illinois,High School,41899,10644,1039,0,1.17,Part-Time,420
USCUST102489,41,Male,Illinois,High School,43753,10614,824,2,0.93,Part-Time,434
USCUST102490,39,Male,Illinois,High School,49452,11168,842,3,0.9,Full-Time,418
USCUST102491,49,Male,Illinois,Bachelor’s Degree,57825,10674,1521,1,1.71,Full-Time,300
USCUST102492,45,Female,Michigan,Master’s Degree,46314,12948,980,3,0.91,Full-Time,413
USCUST102493,53,Male,California,Doctorate,65362,18201,1373,1,0.91,Full-Time,493
USCUST102494,69,Female,Ohio,Associate Degree,89745,19668,1766,0,1.08,Retired,496
USCUST102495,52,Female,Texas,Associate Degree,69067,13464,1271,1,1.13,Full-Time,429
USCUST102496,69,Female,New York,Master’s Degree,80189,26286,1611,0,0.74,Retired,589
USCUST102497,55,Female,California,Master’s Degree,66799,17523,493,2,0.34,Full-Time,635
USCUST102498,64,Male,Florida,Bachelor’s Degree,77123,20811,1011,2,0.58,Full-Time,572
USCUST102499,58,Male,Georgia,Associate Degree,78240,21281,1757,3,0.99,Full-Time,421
USCUST102500,46,Female,California,Master’s Degree,51471,9773,1325,2,1.63,Full-Time,300
USCUST102501,31,Female,New York,High School,35759,11620,948,1,0.98,Part-Time,442
USCUST102502,55,Male,New York,High School,61409,14113,1034,1,0.88,Full-Time,497
USCUST102503,28,Male,California,Master’s Degree,29542,8599,639,2,0.89,Part-Time,432
USCUST102504,66,Female,Ohio,Bachelor’s Degree,80835,26103,945,1,0.43,Retired,650
USCUST102505,34,Female,Georgia,High School,46244,11749,895,2,0.91,Full-Time,442
USCUST102506,30,Female,Georgia,Bachelor’s Degree,35404,6759,859,3,1.53,Part-Time,300
USCUST102507,22,Male,Illinois,Master’s Degree,24459,3065,507,1,1.98,Unemployed,300
USCUST102508,66,Male,Illinois,Master’s Degree,80433,19953,1564,1,0.94,Retired,498
USCUST102509,29,Male,New York,Associate Degree,36508,9583,758,0,0.95,Part-Time,481
USCUST102510,23,Female,Pennsylvania,High School,27240,6018,713,3,1.42,Part-Time,300
USCUST102511,41,Male,Florida,Bachelor’s Degree,54954,14111,1088,3,0.93,Full-Time,417
USCUST102512,46,Female,Michigan,Master’s Degree,51463,13973,1087,4,0.93,Full-Time,381
USCUST102513,28,Male,Michigan,High School,32796,9828,890,2,1.09,Part-Time,376
USCUST102514,68,Female,North Carolina,Associate Degree,83612,19947,1662,1,1.0,Retired,483
USCUST102515,22,Male,New York,Associate Degree,27264,6754,382,3,0.68,Part-Time,463
USCUST102516,26,Female,New York,High School,31322,7550,831,1,1.32,Part-Time,335
USCUST102517,48,Female,North Carolina,Master’s Degree,51463,12952,1289,0,1.19,Full-Time,423
USCUST102518,73,Female,Ohio,High School,104667,23481,1213,0,0.62,Retired,648
USCUST102519,49,Male,Ohio,Master’s Degree,57643,12917,1169,0,1.09,Full-Time,461
USCUST102520,46,Male,New York,Associate Degree,55707,12659,1155,0,1.09,Full-Time,457
USCUST102521,45,Female,Georgia,Associate Degree,56775,14637,1506,4,1.23,Full-Time,300
USCUST102522,32,Female,Illinois,Master’s Degree,36363,7550,755,2,1.2,Part-Time,346
USCUST102523,25,Female,Florida,Bachelor’s Degree,30142,6855,648,2,1.13,Part-Time,359
USCUST102524,54,Female,North Carolina,Bachelor’s Degree,61143,20814,1323,2,0.76,Full-Time,502
USCUST102525,68,Female,Florida,Master’s Degree,84425,24890,1594,1,0.77,Retired,553
USCUST102526,57,Female,Pennsylvania,Associate Degree,66826,13508,1753,1,1.56,Full-Time,300
USCUST102527,35,Female,Florida,Bachelor’s Degree,42940,12591,752,0,0.72,Part-Time,557
USCUST102528,64,Female,Pennsylvania,Associate Degree,70102,19724,1318,0,0.8,Full-Time,559
USCUST102529,56,Female,California,Master’s Degree,62558,15314,1301,1,1.02,Full-Time,456
USCUST102530,35,Male,Florida,Bachelor’s Degree,37222,7987,567,4,0.85,Part-Time,391
USCUST102531,63,Female,Illinois,High School,71123,14859,2004,1,1.62,Full-Time,300
USCUST102532,68,Female,Florida,Master’s Degree,64100,16742,1335,1,0.96,Retired,477
USCUST102533,43,Female,North Carolina,Bachelor’s Degree,50279,10442,1220,0,1.4,Full-Time,359
USCUST102534,26,Female,New York,Bachelor’s Degree,29810,9087,502,7,0.66,Part-Time,350
USCUST102535,66,Male,North Carolina,High School,80196,25585,1908,3,0.89,Retired,451
USCUST102536,70,Female,Florida,Master’s Degree,84312,20897,2036,1,1.17,Retired,433
USCUST102537,64,Female,Ohio,Doctorate,84845,26042,2100,1,0.97,Full-Time,494
USCUST102538,63,Female,California,Bachelor’s Degree,91944,21094,2645,1,1.5,Full-Time,340
USCUST102539,65,Female,Texas,Associate Degree,85394,18298,1580,0,1.04,Full-Time,504
USCUST102540,41,Female,Ohio,Associate Degree,47342,14439,949,2,0.79,Full-Time,480
USCUST102541,43,Male,California,Associate Degree,49478,16277,856,4,0.63,Full-Time,470
USCUST102542,63,Female,Michigan,Bachelor’s Degree,81072,28225,1656,2,0.7,Full-Time,539
USCUST102543,36,Female,Texas,High School,37139,9902,876,1,1.06,Part-Time,418
USCUST102544,67,Female,North Carolina,Master’s Degree,78288,22946,1830,1,0.96,Retired,491
USCUST102545,73,Male,Illinois,High School,85861,22798,2375,2,1.25,Retired,380
USCUST102546,35,Male,Illinois,Bachelor’s Degree,44044,14101,1007,2,0.86,Part-Time,456
USCUST102547,45,Male,California,Associate Degree,56762,15420,1182,3,0.92,Full-Time,420
USCUST102548,56,Male,New York,High School,63030,18294,1026,3,0.67,Full-Time,501
USCUST102549,31,Female,Texas,Bachelor’s Degree,35915,6939,877,1,1.52,Part-Time,300
USCUST102550,71,Female,Illinois,Master’s Degree,88360,21068,1783,0,1.02,Retired,513
USCUST102551,35,Male,Illinois,Bachelor’s Degree,39203,11395,961,2,1.01,Part-Time,405
USCUST102552,24,Male,Ohio,High School,31694,9070,604,4,0.8,Part-Time,401
USCUST102553,41,Female,North Carolina,Associate Degree,51697,15247,1335,2,1.05,Full-Time,406
USCUST102554,33,Male,Florida,Master’s Degree,40165,10283,901,3,1.05,Part-Time,364
USCUST102555,42,Female,Texas,Bachelor’s Degree,52041,11313,1299,3,1.38,Full-Time,300
USCUST102556,39,Male,New York,Bachelor’s Degree,44979,11112,1009,0,1.09,Part-Time,448
USCUST102557,54,Male,North Carolina,Associate Degree,61418,15498,1042,2,0.81,Full-Time,489
USCUST102558,34,Male,Texas,Master’s Degree,39355,10314,759,2,0.88,Part-Time,444
USCUST102559,24,Male,Pennsylvania,Associate Degree,29999,6048,464,3,0.92,Part-Time,393
USCUST102560,68,Male,California,Associate Degree,82966,19638,1792,1,1.1,Retired,454
USCUST102561,73,Male,Texas,Associate Degree,84514,20753,1245,1,0.72,Retired,568
USCUST102562,72,Female,Pennsylvania,High School,91796,12657,2024,0,1.92,Retired,300
USCUST102563,66,Female,Florida,Associate Degree,78051,22761,448,1,0.24,Retired,707
USCUST102564,47,Female,Florida,High School,53141,13721,1286,2,1.12,Full-Time,385
USCUST102565,49,Female,Pennsylvania,Bachelor’s Degree,60046,15808,974,0,0.74,Full-Time,568
USCUST102566,67,Male,Texas,Bachelor’s Degree,73612,16505,1241,1,0.9,Retired,502
USCUST102567,48,Female,New York,Doctorate,49501,13826,1314,3,1.14,Full-Time,347
USCUST102568,55,Male,Ohio,High School,65971,13748,1462,1,1.28,Full-Time,383
USCUST102569,28,Male,Illinois,Associate Degree,31759,6868,773,2,1.35,Part-Time,300
USCUST102570,36,Male,California,Bachelor’s Degree,42285,11899,703,2,0.71,Part-Time,499
USCUST102571,62,Female,Pennsylvania,High School,68406,18323,1699,0,1.11,Full-Time,464
USCUST102572,56,Male,Pennsylvania,High School,73970,13767,1498,3,1.31,Full-Time,322
USCUST102573,50,Male,California,Bachelor’s Degree,56692,18644,1208,3,0.78,Full-Time,463
USCUST102574,38,Male,Ohio,Bachelor’s Degree,43958,9322,1188,1,1.53,Part-Time,300
USCUST102575,22,Male,Illinois,Master’s Degree,27231,6627,435,2,0.79,Part-Time,460
USCUST102576,69,Female,Texas,Doctorate,73301,24727,1805,0,0.88,Retired,540
USCUST102577,33,Male,Illinois,Master’s Degree,34813,5117,781,2,1.83,Part-Time,300
USCUST102578,24,Female,Pennsylvania,High School,29714,4893,592,3,1.45,Part-Time,300
USCUST102579,46,Male,North Carolina,Bachelor’s Degree,53153,14462,865,4,0.72,Full-Time,447
USCUST102580,45,Female,Ohio,Bachelor’s Degree,49943,6296,993,5,1.89,Full-Time,300
USCUST102581,50,Female,New York,Bachelor’s Degree,63016,9315,1097,4,1.41,Full-Time,300
USCUST102582,31,Female,California,Master’s Degree,34683,10708,894,2,1.0,Part-Time,404
USCUST102583,27,Female,North Carolina,Bachelor’s Degree,31658,7267,671,6,1.11,Part-Time,300
USCUST102584,51,Female,Georgia,Bachelor’s Degree,56629,20375,1020,4,0.6,Full-Time,486
USCUST102585,64,Female,Texas,High School,78741,15611,1168,2,0.9,Full-Time,479
USCUST102586,30,Female,California,Master’s Degree,39996,9362,756,3,0.97,Part-Time,389
USCUST102587,59,Male,Ohio,Master’s Degree,59819,16571,1554,1,1.13,Full-Time,422
USCUST102588,33,Male,Ohio,Associate Degree,39971,10935,851,1,0.93,Part-Time,459
USCUST102589,51,Female,Texas,Associate Degree,65568,15556,1316,1,1.02,Full-Time,461
USCUST102590,27,Female,Pennsylvania,High School,31262,6801,872,1,1.54,Part-Time,300
USCUST102591,69,Female,New York,High School,74995,19616,1432,4,0.88,Retired,422
USCUST102592,62,Male,New York,Bachelor’s Degree,77009,24553,1344,1,0.66,Full-Time,579
USCUST102593,62,Male,New York,High School,80610,23227,1815,1,0.94,Full-Time,499
USCUST102594,56,Male,Illinois,Master’s Degree,72186,15763,1630,3,1.24,Full-Time,339
USCUST102595,40,Female,Georgia,Master’s Degree,49463,9912,909,2,1.1,Full-Time,389
USCUST102596,24,Female,Illinois,Associate Degree,29034,6252,508,1,0.98,Part-Time,436
USCUST102597,74,Female,New York,Associate Degree,82147,15305,2206,3,1.73,Retired,300
USCUST102598,27,Male,North Carolina,Associate Degree,34736,8940,660,3,0.89,Part-Time,408
USCUST102599,74,Female,California,High School,94793,27555,1401,2,0.61,Retired,581
USCUST102600,21,Female,Georgia,High School,22810,5621,493,1,1.05,Unemployed,407
USCUST102601,64,Female,Georgia,Bachelor’s Degree,79132,26587,1943,0,0.88,Full-Time,546
USCUST102602,65,Male,Texas,Master’s Degree,82243,27861,1648,2,0.71,Full-Time,539
USCUST102603,62,Female,Texas,Master’s Degree,79869,21196,1842,2,1.04,Full-Time,437
USCUST102604,67,Female,North Carolina,Master’s Degree,79897,22778,1315,2,0.69,Retired,542
USCUST102605,33,Male,Illinois,Bachelor’s Degree,36770,7537,862,2,1.37,Part-Time,300
USCUST102606,42,Male,California,Master’s Degree,48291,11201,813,1,0.87,Full-Time,486
USCUST102607,74,Male,North Carolina,Bachelor’s Degree,81346,25511,1798,0,0.85,Retired,557
USCUST102608,41,Male,New York,High School,48990,10828,1177,1,1.3,Full-Time,357
USCUST102609,42,Female,New York,Bachelor’s Degree,49363,16011,1048,1,0.79,Full-Time,513
USCUST102610,48,Female,Pennsylvania,Master’s Degree,67896,20750,1064,3,0.62,Full-Time,523
USCUST102611,29,Female,Pennsylvania,High School,37394,10753,593,4,0.66,Part-Time,448
USCUST102612,46,Male,New York,Associate Degree,59659,11416,1638,2,1.72,Full-Time,300
USCUST102613,29,Male,Texas,Associate Degree,36166,8477,637,2,0.9,Part-Time,435
USCUST102614,35,Male,Illinois,High School,40714,11489,978,3,1.02,Part-Time,374
USCUST102615,30,Male,Pennsylvania,High School,35173,7059,750,3,1.27,Part-Time,300
USCUST102616,44,Female,North Carolina,Associate Degree,51990,12503,865,4,0.83,Full-Time,412
USCUST102617,62,Female,Florida,Master’s Degree,75567,21733,1406,4,0.78,Full-Time,452
USCUST102618,28,Male,Pennsylvania,Master’s Degree,34689,7686,968,1,1.51,Part-Time,300
USCUST102619,44,Female,California,Master’s Degree,52803,10965,1867,1,2.04,Full-Time,300
USCUST102620,36,Female,North Carolina,High School,42153,6742,822,3,1.46,Part-Time,300
USCUST102621,69,Male,New York,High School,78700,18153,1512,1,1.0,Retired,478
USCUST102622,46,Female,Pennsylvania,High School,48793,14084,683,1,0.58,Full-Time,574
USCUST102623,47,Female,North Carolina,Master’s Degree,62431,12882,871,3,0.81,Full-Time,459
USCUST102624,57,Female,Georgia,High School,80971,20315,1397,0,0.83,Full-Time,563
USCUST102625,24,Male,Pennsylvania,Bachelor’s Degree,31678,7564,601,1,0.95,Part-Time,445
USCUST102626,70,Male,Ohio,High School,75186,16290,1558,3,1.15,Retired,370
USCUST102627,44,Male,North Carolina,High School,56262,16422,1333,0,0.97,Full-Time,494
USCUST102628,39,Male,Georgia,High School,50792,16868,1104,3,0.79,Full-Time,455
USCUST102629,56,Female,Pennsylvania,Bachelor’s Degree,64940,19496,1544,1,0.95,Full-Time,479
USCUST102630,59,Male,Pennsylvania,High School,73684,15857,1346,5,1.02,Full-Time,348
USCUST102631,30,Female,Texas,High School,34631,12107,711,2,0.7,Part-Time,493
USCUST102632,45,Female,Florida,Associate Degree,60880,18268,1175,1,0.77,Full-Time,529
USCUST102633,38,Male,New York,Bachelor’s Degree,46988,10672,730,2,0.82,Full-Time,470
USCUST102634,39,Male,Florida,Bachelor’s Degree,43223,9130,544,2,0.72,Part-Time,498
USCUST102635,56,Male,Pennsylvania,Master’s Degree,70950,21714,1280,1,0.71,Full-Time,558
USCUST102636,30,Male,Texas,Associate Degree,39176,10134,411,6,0.49,Part-Time,443
USCUST102637,53,Female,California,High School,64650,13412,1041,2,0.93,Full-Time,455
USCUST102638,70,Female,Florida,Bachelor’s Degree,87356,21192,2018,1,1.14,Retired,444
USCUST102639,25,Female,New York,Bachelor’s Degree,29825,6849,643,4,1.13,Part-Time,301
USCUST102640,67,Male,Florida,Master’s Degree,72800,15200,1523,3,1.2,Retired,352
USCUST102641,69,Male,Michigan,Master’s Degree,81753,24585,2105,2,1.03,Retired,443
USCUST102642,55,Male,Ohio,Master’s Degree,68876,19911,1225,1,0.74,Full-Time,547
USCUST102643,64,Male,New York,Associate Degree,75980,22180,1798,4,0.97,Full-Time,394
USCUST102644,54,Female,Texas,High School,69124,20131,1207,0,0.72,Full-Time,583
USCUST102645,53,Male,Pennsylvania,Master’s Degree,61521,12562,1352,2,1.29,Full-Time,344
USCUST102646,41,Female,Pennsylvania,Associate Degree,47860,10520,1027,0,1.17,Full-Time,426
USCUST102647,37,Female,Florida,Master’s Degree,47475,15331,1030,1,0.81,Full-Time,505
USCUST102648,42,Female,Texas,Doctorate,51331,13109,986,3,0.9,Full-Time,420
USCUST102649,68,Male,California,Bachelor’s Degree,78800,13906,1746,0,1.51,Retired,356
USCUST102650,57,Male,New York,Bachelor’s Degree,74292,19378,1670,2,1.03,Full-Time,434
USCUST102651,35,Female,Florida,Bachelor’s Degree,39589,11193,588,1,0.63,Part-Time,550
USCUST102652,55,Male,Georgia,High School,62001,17124,1510,2,1.06,Full-Time,414
USCUST102653,48,Male,North Carolina,Bachelor’s Degree,44018,8940,690,3,0.93,Part-Time,406
USCUST102654,27,Male,Florida,Associate Degree,30904,10641,530,6,0.6,Part-Time,401
USCUST102655,52,Female,Georgia,High School,69205,12108,1511,1,1.5,Full-Time,319
USCUST102656,31,Female,Michigan,Bachelor’s Degree,30775,7864,717,1,1.09,Part-Time,402
USCUST102657,30,Female,Ohio,Bachelor’s Degree,33144,11163,720,5,0.77,Part-Time,380
USCUST102658,29,Female,Ohio,Master’s Degree,36073,10085,800,1,0.95,Part-Time,450
USCUST102659,34,Female,North Carolina,Master’s Degree,33167,9678,533,6,0.66,Part-Time,384
USCUST102660,33,Male,New York,High School,37914,7482,707,2,1.13,Part-Time,367
USCUST102661,45,Male,California,Master’s Degree,59133,15809,726,0,0.55,Full-Time,623
USCUST102662,22,Female,Michigan,Associate Degree,30894,7666,525,0,0.82,Part-Time,514
USCUST102663,55,Female,Florida,Bachelor’s Degree,67596,13079,1030,1,0.95,Full-Time,484
USCUST102664,27,Female,Georgia,Master’s Degree,29898,8767,624,4,0.85,Part-Time,383
USCUST102665,41,Female,Georgia,Associate Degree,45263,9461,1387,3,1.76,Full-Time,300
USCUST102666,38,Male,Florida,Bachelor’s Degree,46150,9920,1107,1,1.34,Full-Time,344
USCUST102667,23,Female,Illinois,Bachelor’s Degree,28246,7672,324,4,0.51,Part-Time,486
USCUST102668,62,Male,Illinois,Master’s Degree,85919,20864,1246,1,0.72,Full-Time,570
USCUST102669,74,Female,Texas,Bachelor’s Degree,95983,24808,1480,2,0.72,Retired,551
USCUST102670,59,Male,California,Master’s Degree,71296,17094,963,2,0.68,Full-Time,538
USCUST102671,61,Male,Illinois,Associate Degree,71155,22816,1398,3,0.74,Full-Time,490
USCUST102672,69,Male,California,Bachelor’s Degree,103601,21108,2257,0,1.28,Retired,448
USCUST102673,31,Female,New York,Bachelor’s Degree,39142,8875,604,1,0.82,Part-Time,494
USCUST102674,59,Female,Texas,Bachelor’s Degree,66854,18321,1330,2,0.87,Full-Time,475
USCUST102675,44,Female,Ohio,Associate Degree,51811,10393,1126,2,1.3,Full-Time,331
USCUST102676,66,Female,North Carolina,Associate Degree,73408,14563,1743,0,1.44,Retired,372
USCUST102677,39,Male,Illinois,High School,37422,9613,803,4,1.0,Part-Time,346
USCUST102678,24,Female,Florida,High School,29550,8669,656,2,0.91,Part-Time,427
USCUST102679,46,Female,Michigan,High School,63399,19012,1310,2,0.83,Full-Time,485
USCUST102680,58,Female,California,Master’s Degree,60142,15311,998,1,0.78,Full-Time,525
USCUST102681,62,Female,New York,Master’s Degree,74742,16173,1309,1,0.97,Full-Time,483
USCUST102682,52,Female,New York,Master’s Degree,58724,15490,899,2,0.7,Full-Time,519
USCUST102683,59,Male,New York,Master’s Degree,73876,20560,2000,2,1.17,Full-Time,393
USCUST102684,65,Male,Texas,High School,76879,20226,1131,1,0.67,Full-Time,575
USCUST102685,66,Male,New York,Bachelor’s Degree,70223,21889,1741,1,0.95,Retired,483
USCUST102686,56,Female,Texas,Master’s Degree,61705,12297,910,3,0.89,Full-Time,435
USCUST102687,60,Female,Illinois,Master’s Degree,67018,14419,1610,2,1.34,Full-Time,335
USCUST102688,57,Male,Florida,High School,76062,23181,1892,0,0.98,Full-Time,512
USCUST102689,53,Female,Pennsylvania,Bachelor’s Degree,70454,12424,1805,1,1.74,Full-Time,300
USCUST102690,56,Male,Illinois,High School,65456,14598,1079,0,0.89,Full-Time,529
USCUST102691,23,Male,Texas,Associate Degree,30423,6492,654,0,1.21,Part-Time,397
USCUST102692,29,Male,Georgia,Associate Degree,34297,5891,628,1,1.28,Part-Time,350
USCUST102693,28,Male,Florida,Master’s Degree,32685,7865,560,1,0.85,Part-Time,476
USCUST102694,53,Male,Texas,Bachelor’s Degree,63902,18359,1342,1,0.88,Full-Time,500
